Mine,Region,Altitude,Order,Type,Mass,G1,G2,G3,FET,SIT,PT,ALT,MNT,PPCT,FE1,SI1,P1,AL1,MN1,PPC1,FE2,SI2,P2,AL2,MN2,PPC2,FE3,SI3,P3,AL3,MN3,PPC3,Global,Independent_,MMU_,Order_
M1,Region1,70,8,1,51886,15.482249,21.856703,62.661035,40.494656,39.319583,0.032877,1.121985,0.294287,1.016638,55.166075,19.857444,0.022392,0.446327,0.110436,0.456685,59.644202,12.818795,0.03281,0.700245,0.125797,0.795522,30.19014795,53.37200899,0.035489754,1.436061344,0.398507428,1.232149117,100,M1#Region1,M1#Region1#70#8,76
M1,Region1,70,8,2,6027,20.984713,19.960678,59.05461,60.524995,10.321573,0.044217,1.22018,0.243011,1.418875,67.477197,1.078773,0.040805,0.741772,0.166286,1.349399,67.177061,2.099037,0.036559,0.636967,0.066262,1.055661,55.80616933,16.38525574,0.048041817,1.587409536,0.330121997,1.566346298,100,M1#Region1,M1#Region1#70#8,77
M1,Region1,70,8,3,1715,6.3369,17.1603,76.5028,45.8548,28.5317,0.0633,2.7816,0.293,2.2452,64.5659,5.5623,0.0498,0.5984,0.1792,1.3965,63.5796,5.0167,0.082,1.0288,0.2934,2.1036,40.32901736,35.70890971,0.060303542,3.355624469,0.302330408,2.347281685,100,M1#Region1,M1#Region1#70#8,78
M1,Region1,70,8,4,65275,13.927805,21.431482,64.640722,44.197651,34.658186,0.027919,0.910589,0.104199,0.899723,59.997663,12.840932,0.020579,0.510908,0.038852,0.633087,63.159558,8.08259,0.028252,0.591133,0.065183,0.758113,34.50653799,48.17014212,0.029375861,1.102591712,0.131223441,1.004113037,100,M1#Region1,M1#Region1#70#8,79
M1,Region1,70,9,1,47006,41.900069,19.601359,38.498565,40.409129,40.942963,0.026081,0.45162,0.028164,0.570489,48.067841,30.18756,0.022473,0.323999,0.016211,0.517382,55.020827,20.159208,0.029567,0.351983,0.029568,0.582176,24.63426081,63.23062807,0.028169066,0.641281828,0.040426889,0.622370322,100,M1#Region1,M1#Region1#70#9,80
M1,Region1,70,9,2,4610,4.051072,27.065716,68.883212,59.219653,12.365319,0.026957,1.478309,0.016437,1.242944,64.292443,5.891847,0.035778,0.85834,0.022458,1.280847,65.693502,4.480106,0.027579,0.524953,0.016127,0.880357,56.37762289,15.84421346,0.026118694,1.88932687,0.016197705,1.38320446,100,M1#Region1,M1#Region1#70#9,81
M1,Region1,70,9,3,23073,14.596033,25.398063,60.005917,45.614873,33.280025,0.025152,0.521079,0.021765,0.74334,61.902602,9.935142,0.024717,0.312842,0.020673,1.101304,63.19728,8.419791,0.028582,0.326161,0.020329,0.688129,34.21108263,49.48083713,0.023845596,0.65425484,0.02262846,0.679628679,100,M1#Region1,M1#Region1#70#9,82
M1,Region1,70,10,1,33541,25.443111,20.976473,53.580384,40.018231,40.067151,0.04318,1.317989,0.026164,1.217031,39.446738,42.003207,0.043913,0.681255,0.02101,0.786798,54.479643,19.745554,0.051519,0.970714,0.021096,1.247296,34.62809937,47.10357246,0.039603611,1.756318046,0.030605309,1.409441119,100,M1#Region1,M1#Region1#70#10,83
M1,Region1,70,10,3,117663,15.453285,24.06215,60.484582,46.657156,31.08705,0.029917,1.028944,0.017069,0.962388,55.37127,18.994029,0.036423,0.727422,0.016233,0.963214,62.183119,9.103087,0.034453,0.860036,0.013735,1.0036,38.25420919,42.92245623,0.026439701,1.17320713,0.018615248,0.945784326,100,M1#Region1,M1#Region1#70#10,84
M1,Region1,70,11,1,154623,23.772656,18.37955,57.847768,40.591846,40.435511,0.027014,0.782428,0.024791,0.754511,49.809043,28.131071,0.023828,0.42282,0.015604,0.423791,56.447999,17.920348,0.031307,0.593214,0.017998,0.751031,31.76617841,52.645607,0.026937356,0.990306772,0.030706195,0.891525882,100,M1#Region1,M1#Region1#70#11,85
M1,Region1,70,11,2,2955,30.60222495,34.48049608,34.91730527,60.5083482,6.665485841,0.102181787,2.458771181,0.035806768,4.161320575,62.95281585,1.436044961,0.131844618,2.921714938,0.035330718,5.440867462,62.04709641,3.150741147,0.126353462,2.912500062,0.045198994,4.848473908,56.84646902,14.71935048,0.052229369,1.604981092,0.02691753,2.36135945,100,M1#Region1,M1#Region1#70#11,86
M1,Region1,70,11,4,6611,30.917552,21.233655,47.848793,43.810834,35.601548,0.030122,0.945308,0.022936,0.830636,58.965605,14.747891,0.020482,0.574818,0.01796,0.495917,57.244084,16.207882,0.037766,1.040625,0.018252,1.053177,28.05736789,57.68248853,0.033048906,1.142452195,0.028174679,0.948089152,100,M1#Region1,M1#Region1#70#11,87
M1,Region1,70,12,1,112499,21.767422,17.713323,60.519263,40.209773,41.079431,0.026616,0.7142,0.019171,0.72169,49.335878,28.548392,0.024086,0.440377,0.016048,0.531181,57.898162,15.79844,0.036582,0.561224,0.01711,0.781776,31.75013548,52.98603927,0.024589789,0.857475081,0.020913949,0.772636814,100,M1#Region1,M1#Region1#70#12,88
M1,Region1,70,12,2,7292,44.211883,41.069862,14.71827,61.486182,2.656049,0.147229,3.338177,0.049926,5.939306,62.892135,0.925497,0.14709,3.226181,0.037412,5.879848,61.083347,2.205491,0.164095,3.725382,0.060214,6.347627,58.38705913,9.111532586,0.100448599,2.594145503,0.058614266,4.978610333,100,M1#Region1,M1#Region1#70#12,89
M1,Region1,70,12,4,852,16.2959,22.0559,61.6483,42.6374,37.4425,0.0251,0.7528,0.0199,0.7809,53.8102,22.2757,0.0166,0.419,0.0108,0.4403,56.2556,18.1252,0.0271,0.5923,0.0124,0.7041,34.81197755,48.36273489,0.026601691,0.898387596,0.024904284,0.898337144,100,M1#Region1,M1#Region1#70#12,90
M1,Region1,60,1,1,27260,1.18282,1.075634,5.578707,2.183318,4.375246,0.004602,0.111249,0.029004,0.140547,39.244756,39.382859,0.04211,1.027683,1.002893,1.613789,48.193286,27.131542,0.054445,0.865272,0.59971,1.711823,21.52356921,64.84627246,0.063080649,1.609471001,0.191667326,1.847120613,100,M1#Region1,M1#Region1#60#1,91
M1,Region1,60,1,2,6362,22.699651,32.491653,44.808696,60.807391,5.624673,0.111639,3.500759,0.067381,3.295133,60.778175,3.103238,0.138766,4.745191,0.063403,4.539031,63.479923,3.186366,0.106117,2.628685,0.062452,2.87688,58.88436154,8.670027522,0.101966061,3.50268954,0.072962389,2.968314328,100,M1#Region1,M1#Region1#60#1,92
M1,Region1,60,1,3,4974,11.938662,25.569825,62.491513,50.23985,20.936003,0.107216,3.079854,0.169458,3.503679,59.773053,6.833848,0.105818,3.391481,0.121066,4.089653,59.451811,8.703115,0.095193,2.431256,0.143684,3.266482,44.64927765,28.63553823,0.112387408,3.285742025,0.189189738,3.488798769,100,M1#Region1,M1#Region1#60#1,93
M1,Region1,60,1,4,8182,9.420483,24.270911,66.308672,44.459414,33.579343,0.0518,0.983896,0.059619,1.440715,56.750276,16.691563,0.056554,0.488567,0.036233,1.378491,63.86167,6.23411,0.054621,0.680776,0.048046,1.416098,35.61140384,45.98774261,0.050107812,1.165267161,0.067241791,1.458614934,100,M1#Region1,M1#Region1#60#1,94
M1,Region1,60,2,1,278678,15.120639,20.319585,54.422656,36.030518,36.208237,0.035455,0.736233,0.090344,1.091616,49.978785,26.881669,0.037076,0.415324,0.047093,0.917566,58.192354,14.734243,0.044526,0.554111,0.089981,1.199202,30.59196763,53.56156813,0.038209619,1.030531481,0.11933075,1.303123337,100,M1#Region1,M1#Region1#60#2,95
M1,Region1,60,2,2,75158,11.033779,29.747122,59.219091,58.83616,12.672427,0.050967,1.386266,0.087768,1.373226,65.73056,3.750823,0.037614,0.871145,0.041599,1.009792,66.394776,2.976288,0.040784,0.745659,0.059775,0.988197,53.75477447,19.20533743,0.058558971,1.80405129,0.110415233,1.634322537,100,M1#Region1,M1#Region1#60#2,96
M1,Region1,60,2,3,7764,6.526532,24.705274,68.768194,46.662328,23.050249,0.09704,3.207894,2.402861,3.516764,52.125059,11.771147,0.133342,5.519355,2.396686,4.818694,55.526886,10.984644,0.092229,2.794976,2.460028,3.236569,42.95924425,28.455339,0.095255465,3.136815492,2.38293406,3.493825904,100,M1#Region1,M1#Region1#60#2,97
M1,Region1,60,2,4,224043,12.730289,23.881074,63.38863,43.898933,35.047182,0.036492,0.840296,0.087757,1.052345,59.706517,13.137501,0.036225,0.464015,0.031147,0.789375,63.695739,7.15271,0.036093,0.534478,0.061676,0.822195,33.26605043,49.95625896,0.036710372,1.031064959,0.108960592,1.191859993,100,M1#Region1,M1#Region1#60#2,98
M1,Region1,60,3,1,373140,50.701103,15.173092,34.125789,41.901939,38.421226,0.048259,0.521753,0.091763,0.802219,49.482733,27.953381,0.036888,0.447254,0.028477,0.541849,53.297035,21.690575,0.075086,0.463508,0.177761,1.196638,25.57253729,61.41224772,0.053229259,0.658327737,0.147548729,1.01368716,100,M1#Region1,M1#Region1#60#3,99
M1,Region1,60,3,2,16852,37.73372,24.607579,37.65868,61.98753,8.83858,0.065093,1.067238,0.069953,1.220152,67.634769,2.12926,0.058801,0.617723,0.03665,0.766226,61.40985,9.681892,0.070516,0.778827,0.103055,1.233706,56.70654009,15.01014476,0.06787322,1.706061757,0.081676893,1.666127605,100,M1#Region1,M1#Region1#60#3,100
M1,Region1,60,3,4,229771,20.329776,21.242862,58.427363,43.505672,35.813912,0.038752,0.721573,0.092299,0.895832,57.156149,16.826361,0.031719,0.460222,0.038765,0.632816,62.201571,9.188524,0.047234,0.470232,0.115088,0.939313,31.9586029,52.10101214,0.038114025,0.903899467,0.102642322,0.971512434,100,M1#Region1,M1#Region1#60#3,101
M1,Region1,60,5,1,89054,25.441431,21.464554,53.094022,39.883476,41.33717,0.042402,0.520328,0.077532,0.848217,51.171415,25.477695,0.040453,0.40252,0.035376,0.728357,56.167834,17.848211,0.055556,0.431984,0.105826,1.021567,27.891225,58.43262805,0.038002336,0.61248328,0.086285731,0.835560468,100,M1#Region1,M1#Region1#60#5,102
M1,Region1,60,5,4,164558,22.97112,23.51566,53.513245,43.773211,35.773659,0.043943,0.569823,0.040237,0.804902,58.377683,14.892159,0.047344,0.530473,0.032526,0.846669,60.934318,11.335768,0.049012,0.430784,0.037898,0.853608,29.96287886,55.47615807,0.040255031,0.647825122,0.044545774,0.765556662,100,M1#Region1,M1#Region1#60#5,103
M1,Region1,60,6,1,22900,12.039815,18.855382,69.104821,36.743819,43.563212,0.069337,1.37883,0.055044,2.007767,57.167691,15.506781,0.082917,0.681213,0.029355,1.795523,57.354103,13.913613,0.097313,0.860186,0.049484,2.592317,27.56189707,56.54130432,0.059300861,1.641880694,0.061033149,1.88521545,100,M1#Region1,M1#Region1#60#6,104
M1,Region1,60,6,3,67972,22.02403,21.798806,56.177204,45.330019,32.432809,0.072845,0.870619,0.032145,1.616783,62.239023,7.883759,0.123562,0.638918,0.030297,2.173456,62.455284,8.085872,0.083124,0.613433,0.03319,1.770682,32.05568416,51.50468369,0.048959567,1.061239524,0.032455639,1.338818139,100,M1#Region1,M1#Region1#60#6,105
M1,Region1,60,7,1,6395,7.857542,17.475842,74.666643,36.549945,42.857808,0.064338,1.877991,0.18416,2.414977,56.092907,14.136759,0.079575,2.02259,0.158448,3.255128,55.6779,15.043097,0.103401,1.379811,0.196153,3.396209,30.01644122,52.39033653,0.053594241,1.97938045,0.184021823,2.096892848,100,M1#Region1,M1#Region1#60#7,106
M1,Region1,60,7,2,2671,7.886642,25.844923,66.268393,57.836137,14.154293,0.035297,1.437333,0.119514,1.377931,64.881579,3.205872,0.050163,1.726064,0.134731,1.849305,65.59324,3.565109,0.038183,0.898174,0.074339,1.400634,53.97232584,19.58708046,0.032419013,1.613237095,0.135349812,1.313060424,100,M1#Region1,M1#Region1#60#7,107
M1,Region1,60,7,3,1257,6.951939,18.016521,75.031468,51.43759,18.515878,0.063904,2.957376,1.055061,3.133495,53.567183,11.502558,0.096156,4.741363,0.925308,5.72082,61.876009,5.413543,0.090754,1.856254,0.647046,3.402162,48.73383103,22.31178245,0.0545039,3.05648983,1.16510483,2.82931493,100,M1#Region1,M1#Region1#60#7,108
M1,Region1,60,7,4,7384,12.369273,21.134988,66.495739,44.923895,32.346877,0.048691,1.117949,0.103668,1.775971,59.193278,12.140759,0.048736,0.753784,0.055392,2.181262,60.829386,9.54182,0.065779,0.740314,0.101318,2.251434,37.21412427,43.35391909,0.04324105,1.305705794,0.11343893,1.549449052,100,M1#Region1,M1#Region1#60#7,109
M1,Region1,60,8,1,2711,23.5714,20.7457,55.6829,40.2883,41.0086,0.0204,0.3974,0.0423,0.6186,51.7764,25.0087,0.0208,0.2312,0.019,0.4284,56.4129,18.1994,0.0272,0.3042,0.0573,0.8159,29.41782088,56.27958642,0.017708747,0.502482168,0.046681818,0.625611483,100,M1#Region1,M1#Region1#60#8,110
M1,Region1,60,8,4,4082,12.659884,25.318343,62.021774,43.039838,36.560069,0.022929,0.615331,0.106471,0.809235,53.717434,22.099622,0.018532,0.266851,0.018908,0.569523,59.910781,12.799762,0.026078,0.450601,0.105967,0.861928,33.97331295,49.21118756,0.022573098,0.75374185,0.124503669,0.836637036,100,M1#Region1,M1#Region1#60#8,111
M1,Region1,50,2,1,32901,22.046953,18.451365,59.501667,38.270817,43.107703,0.038084,0.784108,0.128311,0.964593,47.841322,30.306453,0.026552,0.420232,0.068024,0.55123,58.700832,13.744851,0.046108,0.56557,0.173165,1.068276,28.38942482,56.95627448,0.039873262,0.98672221,0.136711132,1.085619177,100,M1#Region1,M1#Region1#50#2,112
M1,Region1,50,2,2,3620,7.227747,31.306917,61.465416,57.764393,14.632203,0.048367,1.144134,0.091487,1.225975,64.268204,6.509091,0.036756,0.531637,0.102293,0.831515,66.220185,3.475806,0.043943,0.653449,0.07705,0.91986,52.69274115,21.26985881,0.052000006,1.466036857,0.097601711,1.428189093,100,M1#Region1,M1#Region1#50#2,113
M1,Region1,50,2,4,40001,17.035843,19.406751,63.55738,42.57395,36.623445,0.04361,0.78567,0.114276,1.239613,53.285421,22.269198,0.032541,0.511669,0.025985,0.680694,60.617485,10.759672,0.047093,0.56508,0.152942,1.184146,34.19337817,48.36824533,0.045505779,0.926467592,0.126123378,1.406363524,100,M1#Region1,M1#Region1#50#2,114
M1,Region1,50,3,2,10692,19.769864,33.0292,47.200936,63.049387,7.51425,0.047331,0.944827,0.128289,1.085628,65.426025,4.4667,0.048834,1.007184,0.061367,0.951933,63.362421,6.271391,0.049779,0.982373,0.243476,1.344955,61.83486428,9.660358193,0.04495115,0.89241647,0.075669433,0.960085443,100,M1#Region1,M1#Region1#50#3,115
M1,Region1,50,3,4,228084,30.6331109,18.02356506,51.34331467,42.68691225,36.84954585,0.048489756,0.674898231,0.081060738,1.075661271,52.60274188,23.32402147,0.043122125,0.449307513,0.028436916,0.735012689,58.54109869,13.9710946,0.062750738,0.555625335,0.105468833,1.237125503,31.2053573,52.95057802,0.046671577,0.851361944,0.103878552,1.222226336,100,M1#Region1,M1#Region1#50#3,116
M1,Region1,50,5,1,15118,33.243662,22.174646,44.581678,41.778088,38.763188,0.040217,0.591136,0.024917,0.822724,51.402186,25.144391,0.040314,0.356171,0.024373,0.775804,55.761109,18.781839,0.048488,0.534777,0.028268,0.912266,27.64652527,58.85703832,0.036024021,0.794360859,0.023669902,0.813169233,100,M1#Region1,M1#Region1#50#5,117
M1,Region1,50,5,4,35030,25.226196,24.793637,49.980207,43.145008,36.373619,0.055605,0.675333,0.0321,1.157699,53.793165,20.494088,0.085786,0.46076,0.036161,1.84519,57.731407,15.801747,0.057151,0.520095,0.029986,1.036818,30.53482105,54.59344795,0.039628421,0.860634012,0.031082582,0.870652517,100,M1#Region1,M1#Region1#50#5,118
M1,Region1,50,6,1,19109,21.782238,23.364713,54.853072,38.498198,42.794917,0.049774,0.8313,0.044468,1.210198,53.891831,20.833149,0.063375,0.422301,0.035234,1.455619,54.849632,19.741169,0.056659,0.514597,0.036369,1.16232,25.42044666,61.33569685,0.041437853,1.128603507,0.051632743,1.133143075,100,M1#Region1,M1#Region1#50#6,119
M1,Region1,50,6,4,2067,26.373661,23.172305,50.454033,42.456365,37.058566,0.05874,0.764018,0.045228,1.36033,55.605597,17.67366,0.089826,0.50412,0.044742,2.099315,56.076161,17.943808,0.059828,0.531115,0.040988,1.212134,29.32758346,55.97046018,0.041953753,1.006854786,0.047503427,1.042073729,100,M1#Region1,M1#Region1#50#6,120
M1,Region1,50,7,1,3766,4.501038,13.202175,82.296779,30.916527,50.710051,0.048936,2.188037,0.513827,1.994307,53.041714,20.017533,0.040301,2.087842,0.177185,1.64549,51.831131,21.79144,0.054467,1.421959,0.554787,1.790165,26.35125803,57.02784754,0.048560016,2.316414446,0.525640623,2.04613706,100,M1#Region1,M1#Region1#50#7,121
M1,Region1,50,7,2,1136,4.8038,25.3386,69.8576,57.6521,14.0626,0.0334,1.8282,0.1133,1.4212,65.4421,3.0479,0.0578,1.4199,0.0797,1.7379,64.9166,4.9701,0.0329,0.9116,0.0581,1.0533,54.48134921,18.11810056,0.031947615,2.188753807,0.135609587,1.532918426,100,M1#Region1,M1#Region1#50#7,122
M1,Region1,50,7,3,2495,6.8224,17.6182,75.5594,50.4534,20.0304,0.0593,2.9733,1.0846,3.0087,52.7163,12.9977,0.0972,4.5442,0.9721,5.6451,61.5267,6.0192,0.0731,1.8663,0.7258,3.2266,47.66703126,23.93237584,0.05273654,3.089553774,1.178387476,2.719785615,100,M1#Region1,M1#Region1#50#7,123
M1,Region1,50,7,4,756,9.0637,20.3227,70.6136,43.0065,35.1721,0.0587,1.0248,0.0748,1.9158,60.1872,11.465,0.0483,0.4231,0.076,1.8828,62.0736,7.4434,0.0895,0.709,0.0699,2.6163,35.31376128,46.19550626,0.051098847,1.192869031,0.07606103,1.718470253,100,M1#Region1,M1#Region1#50#7,124
